"Cursus","Cursusnaam","Collegejaar","Medewerker"
"201500448","Designing Business Models","2015","M7661754"
"201500449","Fields and Waves","2015","M7641107"
"201500449","Fields and Waves","2015","M7641944"
"201500449","Fields and Waves","2015","M7642086"
"201500449","Fields and Waves","2015","M7642088"
"201500449","Fields and Waves","2015","M7643291"
"201500449","Fields and Waves","2015","M7644216"
"201500449","Fields and Waves","2015","M7662054"
"201500449","Fields and Waves","2015","M7665520"
"201500449","Fields and Waves","2015","M7687235"
"201500450","Introductie Data & Informatie","2015","M7641971"
"201500451","Failure Mechanisms & Life Pred for PDEng","2015","M7685768"
"201500451","Failure Mechanisms & Life Pred for PDEng","2015","M7696106"
"201500451","Failure Mechanisms & Life Pred for PDEng","2015","M7698026"
"201500452","Struct Health & Condit. Monitoring PDEng","2015","M7647119"
"201500452","Struct Health & Condit. Monitoring PDEng","2015","M7647476"
"201500452","Struct Health & Condit. Monitoring PDEng","2015","M7685768"
"201500452","Struct Health & Condit. Monitoring PDEng","2015","M7698026"
"201500453","Design for Maintanance for PDEng","2015","M7640445"
"201500453","Design for Maintanance for PDEng","2015","M7661760"
"201500453","Design for Maintanance for PDEng","2015","M7697514"
"201500453","Design for Maintanance for PDEng","2015","M7698145"
"201500454","Main. Engineering & Management for PDEng","2015","M7640445"
"201500454","Main. Engineering & Management for PDEng","2015","M7661760"
"201500454","Main. Engineering & Management for PDEng","2015","M7694030"
"201500454","Main. Engineering & Management for PDEng","2015","M7697514"
"201500454","Main. Engineering & Management for PDEng","2015","M7698026"
"201500455","Assign. Failure Mech & Life Pred PDEng","2015","M7640798"
"201500456","Assign. Struct Health & Cond Monit PDEng","2015","M7640798"
"201500457","Assign. Design for Maintenance for PDEng","2015","M7640798"
"201500458","Assign Maint Engineering & Man for PDEng","2015","M7640798"
"201500459","Add. Assignment PDEng Maintenance 1","2015","M7640798"
"201500460","Add. Assignment PDEng Maintenance 2","2015","M7640798"
"201500461","Studytour: Research Identity and Reputat","2015","M7685803"
"201500461","Studytour: Research Identity and Reputat","2015","M7686978"
"201500462","Productie 1 - PB","2015","M7641462"
"201500463","Sensors","2015","M7646667"
"201500464","Intro to Telecommunication","2015","M7646667"
"201500465","Analysis and control of systems","2015","M7646667"
"201500466","Bacheloropdracht ST","2015","M7640644"
"201500466","Bacheloropdracht ST","2015","M7641333"
"201500466","Bacheloropdracht ST","2015","M7641525"
"201500466","Bacheloropdracht ST","2015","M7642220"
"201500466","Bacheloropdracht ST","2015","M7642907"
"201500466","Bacheloropdracht ST","2015","M7643039"
"201500466","Bacheloropdracht ST","2015","M7643229"
"201500466","Bacheloropdracht ST","2015","M7643983"
"201500466","Bacheloropdracht ST","2015","M7644141"
"201500466","Bacheloropdracht ST","2015","M7645130"
"201500466","Bacheloropdracht ST","2015","M7665046"
"201500466","Bacheloropdracht ST","2015","M7665509"
"201500466","Bacheloropdracht ST","2015","M7682950"
"201500466","Bacheloropdracht ST","2015","M7685572"
"201500466","Bacheloropdracht ST","2015","M7689628"
"201500466","Bacheloropdracht ST","2015","M7690252"
"201500466","Bacheloropdracht ST","2015","M7691722"
"201500466","Bacheloropdracht ST","2015","M7692766"
"201500466","Bacheloropdracht ST","2015","M7695361"
"201500466","Bacheloropdracht ST","2015","M7697513"
"201500466","Bacheloropdracht ST","2015","M7698278"
"201500467","CS IM","2015","M7641041"
"201500467","CS IM","2015","M7641042"
"201500467","CS IM","2015","M7642603"
"201500468","Structure and properties of materials","2015","M7665046"
"201500469","Material properties of polymers","2015","M7665046"
"201500470","Biochemie","2015","M7642641"
"201500470","Biochemie","2015","M7694541"
"201500471","Anatomie en Fysiologie","2015","EXTERNE DOCENT"
"201500471","Anatomie en Fysiologie","2015","M7640201"
"201500472","Finite Element Methods","2015","M7687235"
"201500473","Capita Selecta EPA","2015","M7644693"
"201500474","T. P. & I. Communicatie","2015","M7687355"
"201500475","CS RaM","2015","M7640859"
"201500476","Bacheloropdracht GZW","2015","M7647230"
"201500476","Bacheloropdracht GZW","2015","M7688095"
"201500476","Bacheloropdracht GZW","2015","M7690041"
"201500477","Project Fluid Engineering","2015","M7646101"
"201500478","Biochemie","2015","M7694541"
"201500478","Biochemie","2015","M7696605"
"201500479","Chemie","2015","M7696605"
"201300227","Research Topics in Techn. Communication","2015","M7642106"
"201300227","Research Topics in Techn. Communication","2015","M7648006"
"201300228","Authoring and Collaboration Tools","2015","M7642106"
"201300228","Authoring and Collaboration Tools","2015","M7644473"
"201300229","Analyse","2015","M7640787"
"201300229","Analyse","2015","M7692419"
"201300230","Lineaire Structuren II","2015","M7641774"
"201300230","Lineaire Structuren II","2015","M7692419"
"201300231","Lineaire Optimalisatie","2015","M7640400"
"201300231","Lineaire Optimalisatie","2015","M7692419"
"201300232","Extra curriculair module 3","2015","M7688680"
"201300233","Extra curriculair module 4","2015","M7693430"
"201300239","Machine Learning Short Course","2015","M7640167"
"201300244","Capita Selecta Master IDE","2015","M7640743"
"201300244","Capita Selecta Master IDE","2015","M7641281"
"201300244","Capita Selecta Master IDE","2015","M7641359"
"201300244","Capita Selecta Master IDE","2015","M7641462"
"201300244","Capita Selecta Master IDE","2015","M7641956"
"201300244","Capita Selecta Master IDE","2015","M7641988"
"201300244","Capita Selecta Master IDE","2015","M7643357"
"201300244","Capita Selecta Master IDE","2015","M7643394"
"201000166","Bacheloropdracht","2015","M7641300"
"201000166","Bacheloropdracht","2015","M7643236"
"201000166","Bacheloropdracht","2015","M7645632"
"201000166","Bacheloropdracht","2015","M7684376"
"201000166","Bacheloropdracht","2015","M7688895"
"201000166","Bacheloropdracht","2015","M7689079"
"201000166","Bacheloropdracht","2015","M7697249"
"201000166","Bacheloropdracht","2015","M7698952"
"201000167","Atelier 5:Ontwerpopdracht","2015","M7640269"
"201000167","Atelier 5:Ontwerpopdracht","2015","M7649510"
"201000167","Atelier 5:Ontwerpopdracht","2015","M7695001"
"201000168","Embedded Systems Laboratory","2015","M7640252"
"201000173","Brief Internship STS","2015","M7641741"
"201000173","Brief Internship STS","2015","M7646703"
"201000150","Bachelorthese CRV","2015","M7641065"
"201000150","Bachelorthese CRV","2015","M7641079"
"201000150","Bachelorthese CRV","2015","M7641300"
"201000150","Bachelorthese CRV","2015","M7647118"
"201000150","Bachelorthese CRV","2015","M7661299"
"201000150","Bachelorthese CRV","2015","M7661545"
"201000150","Bachelorthese CRV","2015","M7662294"
"201000150","Bachelorthese CRV","2015","M7662538"
"201000150","Bachelorthese CRV","2015","M7681441"
"201000150","Bachelorthese CRV","2015","M7685015"
"201000150","Bachelorthese CRV","2015","M7686205"
"201000150","Bachelorthese CRV","2015","M7689397"
"201000150","Bachelorthese CRV","2015","M7694139"
"201000150","Bachelorthese CRV","2015","M7695871"
"201000150","Bachelorthese CRV","2015","M7695987"
"201000150","Bachelorthese CRV","2015","M7696160"
"201000150","Bachelorthese CRV","2015","M7697383"
"201000150","Bachelorthese CRV","2015","M7697710"
"201000150","Bachelorthese CRV","2015","M7697769"
"201000150","Bachelorthese CRV","2015","M7698342"
"201000150","Bachelorthese CRV","2015","M7699454"
"201000151","Masterthese GG","2015","M7681879"
"201000151","Masterthese GG","2015","M7687386"
"201000151","Masterthese GG","2015","M7688748"
"201000151","Masterthese GG","2015","M7689993"
"201100182","Management en Organisatie voor TI","2015","M7692191"
"201100184","Kanker, microscopische detectie BMT Mod2","2015","EXTERN"
"201100184","Kanker, microscopische detectie BMT Mod2","2015","M7641013"
"201100184","Kanker, microscopische detectie BMT Mod2","2015","M7641928"
"201100184","Kanker, microscopische detectie BMT Mod2","2015","M7641930"
"201100184","Kanker, microscopische detectie BMT Mod2","2015","M7642065"
"201100184","Kanker, microscopische detectie BMT Mod2","2015","M7646848"
"201100184","Kanker, microscopische detectie BMT Mod2","2015","M7647170"
"201100184","Kanker, microscopische detectie BMT Mod2","2015","M7648180"
"201100184","Kanker, microscopische detectie BMT Mod2","2015","M7683447"
"201100184","Kanker, microscopische detectie BMT Mod2","2015","M7688447"
"201100184","Kanker, microscopische detectie BMT Mod2","2015","M7697836"
"201100185","Case Study International Study Tour BME","2015","M7641988"
"201100185","Case Study International Study Tour BME","2015","M7665010"
"201100185","Case Study International Study Tour BME","2015","M7699243"
"201100186","Assignment International Study Tour BME","2015","M7641078"
"201100186","Assignment International Study Tour BME","2015","M7643301"
"201100186","Assignment International Study Tour BME","2015","M7643723"
"201100187","Case Study International Study Tour TM","2015","M7641004"
"201100187","Case Study International Study Tour TM","2015","M7642708"
"201100187","Case Study International Study Tour TM","2015","M7643723"
"201100187","Case Study International Study Tour TM","2015","M7681469"
"201100187","Case Study International Study Tour TM","2015","M7699243"
"201100214","Applications of Superconductivity","2015","M7640831"
"201100214","Applications of Superconductivity","2015","M7647395"
"201100215","Meten is weten BMT Mod 3","2015","M7643393"
"201100215","Meten is weten BMT Mod 3","2015","M7647170"
"201100215","Meten is weten BMT Mod 3","2015","M7686441"
"201100215","Meten is weten BMT Mod 3","2015","M7694247"
"201100215","Meten is weten BMT Mod 3","2015","M7697778"
"201100220","Security and Privacy in Mobile Systems","2015","M7692898"
"201100220","Security and Privacy in Mobile Systems","2015","M7697992"
"201100221","Cyber-crime Science","2015","M7646349"
"201100221","Cyber-crime Science","2015","M7688558"
"194128051","Master Thesis European Studies","2015","M7640015"
"194128051","Master Thesis European Studies","2015","M7640185"
"194128051","Master Thesis European Studies","2015","M7640753"
"194128051","Master Thesis European Studies","2015","M7640943"
"194128051","Master Thesis European Studies","2015","M7641015"
"194128051","Master Thesis European Studies","2015","M7641915"
"194128051","Master Thesis European Studies","2015","M7642305"
"194128051","Master Thesis European Studies","2015","M7642599"
"194128051","Master Thesis European Studies","2015","M7643270"
"194128051","Master Thesis European Studies","2015","M7645056"
"194128051","Master Thesis European Studies","2015","M7646390"
"194128051","Master Thesis European Studies","2015","M7646446"
"194128051","Master Thesis European Studies","2015","M7648267"
"194128051","Master Thesis European Studies","2015","M7681230"
"194128051","Master Thesis European Studies","2015","M7683239"
"194128051","Master Thesis European Studies","2015","M7687024"
"194128051","Master Thesis European Studies","2015","M7687239"
"194128051","Master Thesis European Studies","2015","M7687417"
"194128051","Master Thesis European Studies","2015","M7688058"
"194128051","Master Thesis European Studies","2015","M7690145"
"194128051","Master Thesis European Studies","2015","M7692144"
"194128051","Master Thesis European Studies","2015","M7692850"
"194128051","Master Thesis European Studies","2015","M7693999"
"201500177","Waterbeheer","2015","M7640124"
"201500177","Waterbeheer","2015","M7641013"
"201500177","Waterbeheer","2015","M7641102"
"201500177","Waterbeheer","2015","M7641163"
"201500177","Waterbeheer","2015","M7641244"
"201500177","Waterbeheer","2015","M7642681"
"201500177","Waterbeheer","2015","M7643342"
"201500177","Waterbeheer","2015","M7644414"
"201500177","Waterbeheer","2015","M7647056"
"201500177","Waterbeheer","2015","M7660424"
"201500177","Waterbeheer","2015","M7662385"
"201500177","Waterbeheer","2015","M7681079"
"201500177","Waterbeheer","2015","M7681870"
"201500177","Waterbeheer","2015","M7683447"
"201500177","Waterbeheer","2015","M7688357"
"201500177","Waterbeheer","2015","M7697367"
"201500177","Waterbeheer","2015","M7697679"
"201500178","Experimenteren 1","2015","M7642130"
"201500178","Experimenteren 1","2015","M7643242"
"201500179","History, Ethics and Philosophy of Psy","2015","M7660745"
"201500179","History, Ethics and Philosophy of Psy","2015","M7660871"
"201500179","History, Ethics and Philosophy of Psy","2015","M7686199"
"201500179","History, Ethics and Philosophy of Psy","2015","M7689450"
"201500179","History, Ethics and Philosophy of Psy","2015","M7698500"
"201500180","Modelleren","2015","M7642086"
"201500181","Signalen en Transformaties","2015","M7642086"
"201500182","System Analysis","2015","M7642086"
"201500182","System Analysis","2015","M7643241"
"201500183","Project SMS","2015","M7642086"
"201500183","Project SMS","2015","M7643241"
"201500184","Quantummechanica","2015","M7643206"
"201500184","Quantummechanica","2015","M7665520"
"201500185","Hilbertruimte","2015","M7647354"
"201500186","Optica","2015","M7665520"
"201500187","M1 - Bouwstenen van de Mens","2015","M7641059"
"201500187","M1 - Bouwstenen van de Mens","2015","M7643301"
"201500187","M1 - Bouwstenen van de Mens","2015","M7660924"
"201500187","M1 - Bouwstenen van de Mens","2015","M7681469"
"201500187","M1 - Bouwstenen van de Mens","2015","M7685891"
"201500187","M1 - Bouwstenen van de Mens","2015","M7686530"
"201500187","M1 - Bouwstenen van de Mens","2015","M7688589"
"201500188","M5 - Spijsvertering en endoscopie","2015","EXTERNE DOCENT"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7640859"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7641014"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7647491"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7649594"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7660214"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7661339"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7681469"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7681981"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7685394"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7685423"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7686441"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7687794"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7688008"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7688973"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7690163"
"201500188","M5 - Spijsvertering en endoscopie","2015","M7694219"
"201500189","Solid Mechanics - PB","2015","M7646064"
"201500189","Solid Mechanics - PB","2015","M7687466"
"201500192","Statistische Fysica","2015","M7641214"
"201500192","Statistische Fysica","2015","M7646268"
"201500192","Statistische Fysica","2015","M7697118"
"201500193","Partiele Differentiaalvergelijkingen","2015","M7641107"
"201500193","Partiele Differentiaalvergelijkingen","2015","M7646268"
"201500193","Partiele Differentiaalvergelijkingen","2015","M7697118"
"201500194","Elektrodynamica","2015","M7642078"
"201500195","Numerieke methoden voor PDV","2015","M7643472"
"201500195","Numerieke methoden voor PDV","2015","M7697118"
"201500196","Vloeistoffysica","2015","M7642740"
"201500197","Mechanics","2015","M7640201"
"201500197","Mechanics","2015","M7641107"
"201500197","Mechanics","2015","M7642709"
"201500197","Mechanics","2015","M7648843"
"201500197","Mechanics","2015","M7694973"
"201500198","Productontwerpen","2015","M7640198"
"201500198","Productontwerpen","2015","M7640798"
"201500198","Productontwerpen","2015","M7641586"
"201500198","Productontwerpen","2015","M7643368"
"201500198","Productontwerpen","2015","M7644079"
"201500198","Productontwerpen","2015","M7646125"
"201500198","Productontwerpen","2015","M7647239"
"201500326","Innovation and Entrepreneurship Int.ship","2015","M7641211"
"201500326","Innovation and Entrepreneurship Int.ship","2015","M7643816"
"201500326","Innovation and Entrepreneurship Int.ship","2015","M7646543"
"201500326","Innovation and Entrepreneurship Int.ship","2015","M7665589"
"201500326","Innovation and Entrepreneurship Int.ship","2015","M7683424"
"201500327","Studytour: Theory Identity & Reputation","2015","M7685803"
"201500327","Studytour: Theory Identity & Reputation","2015","M7686978"
"201500328","Aerodynamics","2015","M7646064"
"201500328","Aerodynamics","2015","M7688482"
"201500329","Transport Phen. in Biological Systems M6","2015","M7642708"
"201500329","Transport Phen. in Biological Systems M6","2015","M7644069"
"201500329","Transport Phen. in Biological Systems M6","2015","M7645967"
"201500329","Transport Phen. in Biological Systems M6","2015","M7646101"
"201500329","Transport Phen. in Biological Systems M6","2015","M7681127"
"201500329","Transport Phen. in Biological Systems M6","2015","M7686441"
"201500329","Transport Phen. in Biological Systems M6","2015","M7686530"
"201500329","Transport Phen. in Biological Systems M6","2015","M7691850"
"201500331","Business game. The Fresh Connection","2015","M7686480"
"201500332","Demand/Supply plan, inventory","2015","M7640439"
"201500332","Demand/Supply plan, inventory","2015","M7686480"
"201500333","Sourcing, Transport, Network Design","2015","M7640439"
"201500333","Sourcing, Transport, Network Design","2015","M7640445"
"201500334","Statistics","2015","M7641004"
"201500334","Statistics","2015","M7686480"
"201500335","Materials - Quantum Mechanics","2015","M7691722"
"201500336","Medische Beeldvorming PM TG2","2015","M7640367"
"201500336","Medische Beeldvorming PM TG2","2015","M7641014"
"201500336","Medische Beeldvorming PM TG2","2015","M7642065"
"201500336","Medische Beeldvorming PM TG2","2015","M7643301"
"201500336","Medische Beeldvorming PM TG2","2015","M7649594"
"201500336","Medische Beeldvorming PM TG2","2015","M7687154"
"201500336","Medische Beeldvorming PM TG2","2015","M7688973"
"201500336","Medische Beeldvorming PM TG2","2015","M7690163"
"201500336","Medische Beeldvorming PM TG2","2015","M7699243"
"201500338","Europe in Crisis?","2015","M7648267"
"201500338","Europe in Crisis?","2015","M7687239"
"201500338","Europe in Crisis?","2015","M7692144"
"201500339","Engineering System Dynamics","2015","M7640834"
"201500340","Control Engineering","2015","M7685642"
"201500343","Technology en Maatschappij","2015","M7640887"
"201500343","Technology en Maatschappij","2015","M7642763"
"201500343","Technology en Maatschappij","2015","M7646703"
"201500343","Technology en Maatschappij","2015","M7647230"
"201500343","Technology en Maatschappij","2015","M7692138"
"201500343","Technology en Maatschappij","2015","M7693802"
"201500344","Elastomer Science & Engineering","2015","M7644653"
"201500344","Elastomer Science & Engineering","2015","M7647239"
"201500344","Elastomer Science & Engineering","2015","M7699338"
"201500345","Ontwerpen in de zorg","2015","M7640714"
"201500345","Ontwerpen in de zorg","2015","M7641058"
"201500345","Ontwerpen in de zorg","2015","M7649594"
"201500345","Ontwerpen in de zorg","2015","M7689425"
"201500345","Ontwerpen in de zorg","2015","M7692029"
"201500349","Algebra/Getaltheorie","2015","M7641013"
"201500350","Stochastiek","2015","M7641013"
"201500352","Elektriciteit en Magnetisme","2015","M7642060"
"201500353","Grondsl. & gesch. van de natuurkunde","2015","M7642060"
"201500354","Speciale relativiteitstheorie","2015","M7642060"
"201500357","Thermodynamica","2015","M7642060"
"201500358","Deeltjesfysica","2015","M7642060"
"201500359","Geofysica","2015","M7642060"
"201500362","Linear Systems","2015","M7647139"
"201500363","Data Science","2015","M7640167"
"201500363","Data Science","2015","M7642648"
"201500363","Data Science","2015","M7643247"
"201500363","Data Science","2015","M7693322"
"201500365","Mathematics B2","2015","M7682816"
"201500366","Mathematics A + ß1","2015","M7643058"
"201500366","Mathematics A + ß1","2015","M7685576"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7640167"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7640524"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7640630"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7641244"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7641362"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7641971"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7643247"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7643373"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7644387"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7649437"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7686587"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7697367"
"201500367","Parels der Inf. (DD progr. TI - TW)","2015","M7697992"
"201500368","Parels der Informatica","2015","M7640167"
"201500368","Parels der Informatica","2015","M7640524"
"201500368","Parels der Informatica","2015","M7640630"
"201500368","Parels der Informatica","2015","M7641244"
"201500368","Parels der Informatica","2015","M7641362"
"201500368","Parels der Informatica","2015","M7641971"
"201500368","Parels der Informatica","2015","M7643247"
"201500368","Parels der Informatica","2015","M7643373"
"201500368","Parels der Informatica","2015","M7644387"
"201500368","Parels der Informatica","2015","M7649437"
"201500368","Parels der Informatica","2015","M7686587"
"201500368","Parels der Informatica","2015","M7697367"
"201500368","Parels der Informatica","2015","M7697992"
"201500370","Fundamentals of Materials - M3 AT","2015","M7641107"
"201500370","Fundamentals of Materials - M3 AT","2015","M7641244"
"201500370","Fundamentals of Materials - M3 AT","2015","M7641345"
"201500370","Fundamentals of Materials - M3 AT","2015","M7643206"
"201500370","Fundamentals of Materials - M3 AT","2015","M7643294"
"201500370","Fundamentals of Materials - M3 AT","2015","M7648048"
"201500370","Fundamentals of Materials - M3 AT","2015","M7665046"
"201500370","Fundamentals of Materials - M3 AT","2015","M7694757"
"201500370","Fundamentals of Materials - M3 AT","2015","M7694973"
"201500370","Fundamentals of Materials - M3 AT","2015","M7699063"
"201500371","Capita Selecta BIT","2015","M7682958"
"201500371","Capita Selecta BIT","2015","M7685576"
"201500372","Mathematical Optimization","2015","M7640452"
"201500372","Mathematical Optimization","2015","M7660253"
"201500373","Pre Final Create 1","2015","M7640965"
"201500373","Pre Final Create 1","2015","M7642156"
"201500373","Pre Final Create 1","2015","M7683989"
"201500373","Pre Final Create 1","2015","M7686199"
"201500373","Pre Final Create 1","2015","M7699738"
"201500374","Final Create 1","2015","M7642156"
"201500374","Final Create 1","2015","M7686199"
"201500375","Pre Final Create 2","2015","M7640965"
"201500375","Pre Final Create 2","2015","M7642156"
"201500375","Pre Final Create 2","2015","M7646349"
"201500375","Pre Final Create 2","2015","M7686199"
"201500376","Final Create 2","2015","M7642156"
"201500376","Final Create 2","2015","M7646349"
"201500376","Final Create 2","2015","M7686199"
"201500377","Pre Final Create 3","2015","M7640965"
"201500377","Pre Final Create 3","2015","M7642156"
"201500377","Pre Final Create 3","2015","M7646044"
"201500377","Pre Final Create 3","2015","M7686199"
"201500480","Anatomie & Fysiologie voor GZW","2015","M7649622"
"201500481","Celbiologie","2015","M7649622"
"201500481","Celbiologie","2015","M7688447"
"201500482","Ethiek van preventie","2015","M7646703"
"201500482","Ethiek van preventie","2015","M7649622"
"201500483","Pathofysiologie","2015","M7649622"
"201500484","Ethiek en regulering Klinisch Onderzoek","2015","M7690041"
"201500485","Capita Selecta BIT","2015","M7643247"
"201500485","Capita Selecta BIT","2015","M7644064"
"201500486","Algoritmen en Programmeren","2015","M7643241"
"201500488","Societal debate on Technology","2015","M7647230"
"201500489","Semiconductor Devices (Physics track)","2015","M7648048"
"201500492","Electronics","2015","M7642159"
"201500492","Electronics","2015","M7646183"
"201500493","Semester 6: Graduation semester","2015","M7640995"
"201500494","S6: Reflection and Evaluation","2015","M7640995"
"201500495","S6: Project","2015","M7640995"
"201500495","S6: Project","2015","M7680348"
"201500496","Dynamica 2 - PB","2015","M7692548"
"201500497","Systeem en Regeltechniek 1 - PB","2015","M7640870"
"201500497","Systeem en Regeltechniek 1 - PB","2015","M7642709"
"201500499","Data Science","2015","M7640167"
"201500499","Data Science","2015","M7642648"
"201500499","Data Science","2015","M7643247"
"201500499","Data Science","2015","M7693322"
"201500500","Zorgorganisaties","2015","M7643270"
"201500500","Zorgorganisaties","2015","M7648308"
"201500502","Signal Processing and Communications","2015","M7643724"
"201500502","Signal Processing and Communications","2015","M7646898"
"201500502","Signal Processing and Communications","2015","M7647139"
"201500502","Signal Processing and Communications","2015","M7647145"
"201500502","Signal Processing and Communications","2015","M7688585"
"201500502","Signal Processing and Communications","2015","M7694080"
"201500503","S6: Deepening","2015","M7640995"
"201500503","S6: Deepening","2015","M7641107"
"201500503","S6: Deepening","2015","M7686814"
"201500504","Programmeren in Python","2015","M7643281"
"201500506","Reflectiecomponent","2015","M7640634"
"201500506","Reflectiecomponent","2015","M7690234"
"201500507","Module 4-Bloedv. Immuunsyst. en Ruimtew.","2015","M7641014"
"201500507","Module 4-Bloedv. Immuunsyst. en Ruimtew.","2015","M7649594"
"201500507","Module 4-Bloedv. Immuunsyst. en Ruimtew.","2015","M7660319"
"201500507","Module 4-Bloedv. Immuunsyst. en Ruimtew.","2015","M7660320"
"201500507","Module 4-Bloedv. Immuunsyst. en Ruimtew.","2015","M7661339"
"201500507","Module 4-Bloedv. Immuunsyst. en Ruimtew.","2015","M7681981"
"201500507","Module 4-Bloedv. Immuunsyst. en Ruimtew.","2015","M7688008"
"201500507","Module 4-Bloedv. Immuunsyst. en Ruimtew.","2015","M7690163"
"201500508","Transfer TOM","2015","M7646125"
"201500509","Vrij Project Minor","2015","M7641013"
"201500509","Vrij Project Minor","2015","M7641696"
"201500510","Pioneers of Applied Mathematics","2015","M7641741"
"201500510","Pioneers of Applied Mathematics","2015","M7662285"
"201500511","Stage BIT","2015","M7640869"
"201500511","Stage BIT","2015","M7681336"
"201500512","Technology Venturing and Societal Embedd","2015","M7665589"
"201500512","Technology Venturing and Societal Embedd","2015","M7692138"
"201500513","Smart Governance for Regional Innovation","2015","M7641038"
"201500513","Smart Governance for Regional Innovation","2015","M7641049"
"201500513","Smart Governance for Regional Innovation","2015","M7641679"
"201500513","Smart Governance for Regional Innovation","2015","M7642468"
"201500513","Smart Governance for Regional Innovation","2015","M7644693"
"201500513","Smart Governance for Regional Innovation","2015","M7647233"
"201500513","Smart Governance for Regional Innovation","2015","M7681230"
"201500513","Smart Governance for Regional Innovation","2015","M7697853"
"201500514","Designing Tomorrow’s Healthcare Products","2015","M7662424"
"201500517","Elastomer Design and Engineering - PDEng","2015","M7647239"
"201500518","Advanced 3D Modelling","2015","M7641462"
"201500518","Advanced 3D Modelling","2015","M7642490"
"201500518","Advanced 3D Modelling","2015","M7688348"
"201500518","Advanced 3D Modelling","2015","M7688759"
"201500519","Sterkteleer & Mod. en Prog. 4","2015","M7642013"
"201500520","Markov Chains","2015","M7643058"
"201500520","Markov Chains","2015","M7643724"
"201500521","Variational Methods in Imaging","2015","M7699726"
"201500522","Ethiek en Regulering Klinisch Onderzoek","2015","M7690041"
"201500523","Electronic Systems Design","2015","M7640252"
"201500523","Electronic Systems Design","2015","M7641038"
"201500523","Electronic Systems Design","2015","M7642159"
"201500523","Electronic Systems Design","2015","M7642504"
"201500523","Electronic Systems Design","2015","M7642763"
"201500523","Electronic Systems Design","2015","M7645289"
"201500523","Electronic Systems Design","2015","M7647139"
"201500523","Electronic Systems Design","2015","M7698500"
"201500524","Elektromagnetisme","2015","M7644645"
"201500526","Capita Selecta MTV","2015","M7697992"
"201500527","Capita Selecta DS3","2015","M7640249"
"201500527","Capita Selecta DS3","2015","M7642648"
"201500527","Capita Selecta DS3","2015","M7643247"
"201500528","Research Skills and Research Methods","2015","M7642225"
"201500529","Philosophy: Epistemology and Ethics","2015","M7642225"
"201200032","Leadership and organisational change","2015","M7693955"
"201200034","Trending topics in Educ Science and Tech","2015","M7642483"
"201200034","Trending topics in Educ Science and Tech","2015","M7646687"
"201200034","Trending topics in Educ Science and Tech","2015","M7648658"
"201200034","Trending topics in Educ Science and Tech","2015","M7649510"
"201200034","Trending topics in Educ Science and Tech","2015","M7661545"
"201200035","Research proposal EST","2015","M7649510"
"201200035","Research proposal EST","2015","M7698952"
"201300126","Bachelorthese HFE","2015","M7641205"
"201300126","Bachelorthese HFE","2015","M7648691"
"201300126","Bachelorthese HFE","2015","M7660469"
"201300126","Bachelorthese HFE","2015","M7661545"
"201300126","Bachelorthese HFE","2015","M7682743"
"201300126","Bachelorthese HFE","2015","M7689104"
"201300126","Bachelorthese HFE","2015","M7689194"
"201300126","Bachelorthese HFE","2015","M7692184"
"201300126","Bachelorthese HFE","2015","M7693151"
"201300126","Bachelorthese HFE","2015","M7693506"
"201300126","Bachelorthese HFE","2015","M7699743"
"201300129","Communication Technology for Global Work","2015","M7695817"
"201300129","Communication Technology for Global Work","2015","M7698163"
"201500143","The Global and EU Legal Framework","2015","M7646390"
"201500143","The Global and EU Legal Framework","2015","M7692850"
"201500144","International Relations and Politics","2015","M7687239"
"201500145","Academic Research","2015","M7640185"
"201500146","Public Management","2015","M7640185"
"201500146","Public Management","2015","M7640714"
"201500146","Public Management","2015","M7643513"
"201500146","Public Management","2015","M7687417"
"201500146","Public Management","2015","M7699080"
"201500147","IT-based Knowledge Management for BI","2015","M7683492"
